time,e_yy,stress_yy
1.3,0.0012390031061482,160.37297928359
1.325,0.0012628529083953,161.58734265513
1.35,0.0012867038768218,162.71359564828
1.375,0.0013105560139294,163.75833298151
1.4,0.0013344093209231,164.72789276356
1.425,0.0013582637979776,165.62829440875
1.45,0.0013821194444727,166.46519969497
1.475,0.0014059762591951,167.24389227281
1.5,0.0014298342405039,167.96927137903
1.525,0.0014536933864638,168.64585607492
1.55,0.0014775536949478,169.27779704911
1.575,0.0015014151637147,169.86889354603
1.6,0.0015252777904646,170.42261354574
1.625,0.001549141572879,170.94211574434
1.65,0.0015730065086482,171.43027221634
1.675,0.0015968725954901,171.88969103894
1.7,0.0016207398311639,172.32273823682
1.725,0.0016446082134815,172.73155874387
1.75,0.0016684777403154,173.11809614352
1.775,0.0016923484096084,173.48411107669
1.8,0.0017162202193805,173.83119828976
1.825,0.0017400931677381,174.1608023151
1.85,0.0017639672528808,174.47423186394
1.875,0.0017878424731097,174.77267296359
1.9,0.0018117188268341,175.05720093456
1.925,0.0018355963125775,175.32879128469
1.95,0.0018594749289829,175.58832960107
1.975,0.0018833546748162,175.83662052687
2,0.0019072355489686,176.07439589785
2.025,0.001931117550457,176.30232211447
2.05,0.0019550006784227,176.52100681725
2.075,0.0019788849321282,176.73100492629
2.1,0.0020027703109522,176.93282410527
2.125,0.002026656814383,177.12692968518
2.15,0.0020505444420104,177.31374911218
2.175,0.0020744331935165,177.49367594138
2.2,0.0020983230686654,177.66707341955
2.225,0.0021222140672927,177.83427768778
2.25,0.0021461061892947,177.99560063482
2.275,0.0021699994346175,178.15133242936
2.3,0.0021938938032466,178.30174376004
2.325,0.0022177892951971,178.44708780799
2.35,0.0022416859105048,178.58760198554
2.375,0.0022655836492178,178.72350944809
2.4,0.002289482511389,178.85502042701
2.425,0.0023133824970701,178.98233338761
2.45,0.0023372836063054,179.1056360401
2.475,0.0023611858391277,179.22510622171
2.5,0.0023850891955541,179.34091266677
2.525,0.0024089936755826,179.45321568057
2.55,0.0024328992791901,179.56216773021
2.575,0.0024568060063297,179.66791396502
2.6,0.0024807138569298,179.77059267642
2.625,0.0025046228308929,179.87033570674
2.65,0.0025285329280949,179.9672688145
2.675,0.0025524441483849,180.06151200306
2.7,0.0025763564915853,180.15317981811
2.725,0.0026002699574919,180.24238161901
2.7375,0.0026122271016079,180.2871828441
2.75,0.0026241845270211,180.33131389997
2.7625,0.0026361422336293,180.37479530036
2.775,0.0026481002213355,180.41764650535
2.7875,0.0026600584900475,180.45988600457
2.8,0.0026720170396776,180.50153139057
2.8125,0.0026839758701409,180.5425994345
2.825,0.0026959349813567,180.5831061294
2.8375,0.0027078943732459,180.62306676643
2.85,0.0027198540457323,180.66249597143
2.8625,0.0027318139987414,180.70140775507
2.875,0.0027437742322002,180.73981555358
2.8875,0.0027557347460372,180.77773226627
2.9,0.0027676955401821,180.81517028985
2.9125,0.0027796566145655,180.85214154972
2.925,0.0027916179691185,180.88865752841
2.9375,0.0028035796037731,180.92472929179
2.95,0.0028155415184616,180.9603675129
2.9625,0.0028275037131167,180.99558249387
2.975,0.0028394661876714,181.03038418624
2.9875,0.0028514289420587,181.0647822093
3,0.0028633919762117,181.09878586732
3.0125,0.0028753552900636,181.13240416531
3.025,0.0028873188835475,181.16564582358
3.0375,0.0028992827565964,181.1985192913
3.05,0.0029112469091432,181.23103275901
3.0625,0.0029232113411204,181.26319417031
3.075,0.0029351760524607,181.29501123268
3.0875,0.0029471410430963,181.32649142762
3.1,0.0029591063129591,181.35764202012
3.1125,0.0029710718619808,181.38847006746
3.125,0.002983037690093,181.41898242747
3.1375,0.0029950037972269,181.44918576652
3.15,0.0030069701833132,181.47908656656
3.1625,0.0030189368482826,181.50869113221
3.175,0.0030309037920654,181.53800559717
3.1875,0.0030428710145916,181.56703593042
3.2,0.003054838515791,181.59578794201
3.2125,0.0030668062955929,181.62426728856
3.225,0.0030787743539266,181.65247947855
3.2375,0.0030907426907208,181.68042987719
3.25,0.0031027113059043,181.70812371125
3.2625,0.0031146801994053,181.73556607353
3.275,0.003126649371152,181.76276192715
3.2875,0.0031386188210722,181.78971610969
3.3,0.0031505885490935,181.81643333708
3.3125,0.0031625585551433,181.8429182074
3.325,0.0031745288391488,181.86917520446
3.3375,0.003186499401037,181.89520870126
3.35,0.0031984702407346,181.92102296333
3.3625,0.0032104413581681,181.94662215188
3.375,0.0032224127532641,181.97201032695
3.3875,0.0032343844259487,181.99719145028
3.4,0.003246356376148,182.02216938814
3.4125,0.0032583286037879,182.0469479142
3.425,0.0032703011087942,182.07153071206
3.4375,0.0032822738910926,182.09592137783
3.45,0.0032942469506086,182.12012342262
3.4625,0.0033062202872676,182.14414027491
3.475,0.0033181939009949,182.16797528282
3.4875,0.0033301677917158,182.1916317164
3.5,0.0033421419593553,182.21511276973
3.5125,0.0033541164038385,182.23842156319
3.525,0.0033660911250904,182.26156114501
3.5375,0.003378066123036,182.28453449369
3.55,0.0033900413975999,182.30734451971
3.5625,0.0034020169487072,182.32999406639
3.575,0.0034139927762824,182.35248591524
3.5875,0.0034259688802505,182.37482278289
3.6,0.0034379452605359,182.39700732566
3.6125,0.0034499219170635,182.41904214045
3.625,0.0034618988497578,182.44092976639
3.6375,0.0034738760585436,182.46267268633
3.65,0.0034858535433454,182.48427332835
3.6625,0.0034978313040879,182.50573406714
3.675,0.0035098093406957,182.52705722549
3.6875,0.0035217876530935,182.54824507556
3.7,0.003533766241206,182.56929984019
3.7125,0.0035457451049578,182.59022369428
3.725,0.0035577242442737,182.61101876588
3.7375,0.0035697036590784,182.63168713751
3.75,0.0035816833492966,182.6522308473
3.7625,0.0035936633148532,182.67265189005
3.775,0.0036056435556731,182.69295221846
3.7875,0.0036176240716811,182.71313374407
3.8,0.0036296048628022,182.73319833841
3.8125,0.0036415859289613,182.75314783325
3.825,0.0036535672700837,182.77298402414
3.8375,0.0036655488860943,182.79270866778
3.85,0.0036775307769184,182.81232348524
3.8625,0.0036895129424812,182.83183016231
3.875,0.0037014953827079,182.85123035224
3.8875,0.0037134780975241,182.87052566978
3.9,0.0037254610868552,182.88971770121
3.9125,0.0037374443506267,182.90880799965
3.925,0.0037494278887643,182.92779808706
3.9375,0.0037614117011937,182.94668945497
3.95,0.0037733957878407,182.96548356526
3.9625,0.0037853801486311,182.98418185081
3.975,0.0037973647834911,183.00278571631
3.9875,0.0038093496923465,183.02129653883
4,0.0038213348751237,183.03971566851
4.0125,0.0038333203317488,183.05804442922
4.025,0.0038453060621483,183.07628411919
4.0375,0.0038572920662487,183.09443601154
4.05,0.0038692783439764,183.11250135496
4.0625,0.0038812648952582,183.13048137428
4.075,0.0038932517200209,183.14837727091
4.0875,0.0039052388181914,183.16619022353
4.1,0.0039172261896967,183.18392138849
4.1125,0.0039292138344639,183.20157190045
4.125,0.0039412017524203,183.21914287276
4.1375,0.0039531899434931,183.23663539804
4.15,0.00396517840761,183.25405054855
4.1625,0.0039771671446984,183.27138937678
4.175,0.0039891561546861,183.2886529158
4.1875,0.0040011454375008,183.3058421797
4.2,0.0040131349930707,183.3229581641
4.2125,0.0040251248213236,183.34000184644
4.225,0.0040371149221879,183.35697418647
4.2375,0.0040491052955918,183.37387612661
4.25,0.0040610959414638,183.39070859236
4.2625,0.0040730868597324,183.40747249262
4.275,0.0040850780503264,183.42416872011
4.2875,0.0040970695131745,183.44079815167
4.3,0.0041090612482057,183.45736164865
4.3125,0.004121053255349,183.47386005724
4.325,0.0041330455345338,183.49029420873
4.3375,0.0041450380856893,183.50666491992
4.35,0.0041570309087449,183.52297299337
4.3625,0.0041690240036303,183.53921921774
4.375,0.0041810173702752,183.55540436806
4.3875,0.0041930110086094,183.571529206
4.4,0.0042050049185629,183.58759448022
4.4125,0.0042169991000658,183.60360092656
4.425,0.0042289935530484,183.61954926834
4.4375,0.004240988277441,183.63544021667
4.45,0.0042529832731741,183.6512744706
4.4625,0.0042649785401785,183.66705271747
4.475,0.0042769740783847,183.68277563307
4.4875,0.0042889698877237,183.69844388193
4.5,0.0043009659681266,183.71405811754
4.5125,0.0043129623195245,183.72961898253
4.525,0.0043249589418487,183.74512710898
4.5375,0.0043369558350306,183.76058311851
4.55,0.0043489529990018,183.77598762261
4.5625,0.0043609504336938,183.79134122276
4.575,0.0043729481390386,183.80664451065
4.5875,0.0043849461149681,183.82189806841
4.6,0.0043969443614143,183.83710246876
4.6125,0.0044089428783094,183.8522582752
4.625,0.0044209416655858,183.86736604219
4.6375,0.0044329407231759,183.88242631533
4.65,0.0044449400510122,183.89743963157
4.6625,0.0044569396490276,183.91240651931
4.675,0.0044689395171548,183.92732749859
4.6875,0.0044809396553269,183.94220308128
4.7,0.0044929400634768,183.95703377121
4.7125,0.0045049407415379,183.97182006433
4.725,0.0045169416894435,183.98656244885
4.7375,0.004528942907127,184.0012614054
4.75,0.0045409443945221,184.01591740716
4.7625,0.0045529461515624,184.03053092004
4.775,0.004564948178182,184.04510240275
4.7875,0.0045769504743147,184.05963230698
4.8,0.0045889530398946,184.07412107751
4.8125,0.004600955874856,184.08856915238
4.825,0.0046129589791333,184.10297696296
4.8375,0.0046249623526609,184.11734493412
4.85,0.0046369659953735,184.13167348427
4.8625,0.0046489699072058,184.1459630256
4.875,0.0046609740880926,184.16021396408
4.8875,0.0046729785379689,184.17442669967
4.9,0.0046849832567699,184.18860162631
4.9125,0.0046969882444308,184.20273913218
4.925,0.0047089935008869,184.21683959966
4.9375,0.0047209990260737,184.23090340553
4.95,0.0047330048199268,184.24493092104
4.9625,0.004745010882382,184.25892251198
4.975,0.0047570172133751,184.27287853883
4.9875,0.0047690238128421,184.28679935681
5,0.004781030680719,184.30068531599
5.0125,0.0047930378169421,184.31453676141
5.025,0.0048050452214478,184.32835403311
5.0375,0.0048170528941724,184.34213746627
5.05,0.0048290608350526,184.35588739125
5.0625,0.0048410690440251,184.36960413371
5.075,0.0048530775210266,184.3832880147
5.0875,0.0048650862659943,184.39693935068
5.1,0.004877095278865,184.41055845366
5.1125,0.004889104559576,184.42414563125
5.125,0.0049011141080647,184.43770118677
5.1375,0.0049131239242685,184.45122541924
5.15,0.0049251340081248,184.46471862355
5.1625,0.0049371443595714,184.47818109047
5.175,0.0049491549785461,184.49161310676
5.1875,0.0049611658649868,184.5050149552
5.2,0.0049731770188315,184.51838691467
5.2125,0.0049851884400184,184.53172926023
5.225,0.0049972001284858,184.54504226318
5.2375,0.0050092120841719,184.5583261911
5.25,0.0050212243070155,184.57158130794
5.2625,0.0050332367969551,184.58480787408
5.275,0.0050452495539294,184.59800614636
5.2875,0.0050572625778773,184.61117637817
5.3,0.0050692758687379,184.62431881951
5.3125,0.0050812894264502,184.63743371703
5.325,0.0050933032509534,184.65052131404
5.3375,0.005105317342187,184.66358185066
5.35,0.0051173317000903,184.67661556383
5.3625,0.005129346324603,184.68962268734
5.375,0.0051413612156648,184.70260345189
5.3875,0.0051533763732155,184.71555808516
5.4,0.0051653917971951,184.72848681185
5.4125,0.0051774074875436,184.74138985371
5.425,0.0051894234442012,184.75426742963
5.4375,0.0052014396671081,184.76711975563
5.45,0.0052134561562049,184.77994704496
5.4625,0.0052254729114321,184.79274950812
5.475,0.0052374899327302,184.80552735287
5.4875,0.0052495072200402,184.81828078436
5.5,0.0052615247733028,184.83101000507
5.5125,0.0052735425924592,184.84371521493
5.525,0.0052855606774503,184.85639661134
5.5375,0.0052975790282175,184.86905438917
5.55,0.0053095976447021,184.88168874085
5.5625,0.0053216165268457,184.89429985641
5.575,0.0053336356745898,184.90688792346
5.5875,0.005345655087876,184.91945312729
5.6,0.0053576747666464,184.93199565086
5.6125,0.0053696947108428,184.9445156749
5.625,0.0053817149204072,184.95701337786
5.6375,0.0053937353952819,184.969488936
5.65,0.0054057561354092,184.98194252343
5.6625,0.0054177771407314,184.99437431209
5.675,0.0054297984111912,185.00678447186
5.6875,0.0054418199467312,185.01917317051
5.7,0.0054538417472941,185.03154057379
5.7125,0.0054658638128229,185.04388684544
5.725,0.0054778861432604,185.05621214724
5.7375,0.00548990873855,185.06851663899
5.75,0.0055019315986347,185.0808004786
5.7625,0.005513954723458,185.09306382208
5.775,0.0055259781129633,185.10530682356
5.7875,0.0055380017670942,185.11752963538
5.8,0.0055500256857943,185.12973240805
5.8125,0.0055620498690076,185.14191529031
5.825,0.0055740743166779,185.15407842914
5.8375,0.0055860990287492,185.16622196979
5.85,0.0055981240051658,185.17834605582
5.8625,0.0056101492458719,185.19045082913
5.875,0.005622174750812,185.20253642993
5.8875,0.0056342005199304,185.21460299684
5.9,0.0056462265531718,185.22665066688
5.9125,0.005658252850481,185.23867957546
5.925,0.0056702794118027,185.25068985647
5.9375,0.0056823062370821,185.26268164223
5.95,0.005694333326264,185.27465506359
5.9625,0.0057063606792938,185.28661024989
5.975,0.0057183882961167,185.298547329
5.9875,0.0057304161766781,185.31046642736
6,0.0057424443209236,185.32236766997
6.0125,0.0057544727287988,185.33425118043
6.025,0.0057665014002494,185.34611708096
6.0375,0.0057785303352213,185.35796549242
6.05,0.0057905595336606,185.36979653432
6.0625,0.0058025889955132,185.38161032485
6.075,0.0058146187207254,185.39340698088
6.0875,0.0058266487092435,185.40518661801
6.1,0.0058386789610139,185.41694935057
6.1125,0.0058507094759831,185.42869529161
6.125,0.0058627402540979,185.440424553
6.1375,0.0058747712953049,185.45213724534
6.15,0.005886802599551,185.46383347806
6.1625,0.0058988341667832,185.4755133594
6.175,0.0059108659969486,185.48717699643
6.1875,0.0059228980899943,185.49882449509
6.2,0.0059349304458677,185.51045596017
6.2125,0.0059469630645162,185.52207149535
6.225,0.0059589959458874,185.53367120321
6.2375,0.0059710290899287,185.54525518524
6.25,0.0059830624965881,185.55682354186
6.2625,0.0059950961658133,185.56837637242
6.275,0.0060071300975523,185.57991377526
6.2875,0.0060191642917531,185.59143584766
6.3,0.0060311987483639,185.60294268591
6.3125,0.0060432334673331,185.6144343853
6.325,0.0060552684486089,185.62591104012
6.3375,0.0060673036921398,185.6373727437
6.35,0.0060793391978746,185.64881958841
6.3625,0.0060913749657618,185.66025166567
6.375,0.0061034109957502,185.67166906598
6.3875,0.0061154472877888,185.68307187891
6.4,0.0061274838418267,185.69446019312
6.4125,0.0061395206578128,185.70583409639
6.425,0.0061515577356965,185.71719367561
6.4375,0.006163595075427,185.7285390168
6.45,0.0061756326769538,185.73987020511
6.4625,0.0061876705402265,185.75118732487
6.475,0.0061997086651946,185.76249045954
6.4875,0.0062117470518079,185.77377969179
6.5,0.0062237857000163,185.78505510345
6.5125,0.0062358246097697,185.79631677557
6.525,0.006247863781018,185.80756478839
6.5375,0.0062599032137116,185.81879922138
6.55,0.0062719429078006,185.83002015323
6.5625,0.0062839828632353,185.84122766189
6.575,0.0062960230799663,185.85242182454
6.5875,0.006308063557944,185.86360271763
6.6,0.0063201042971192,185.87477041688
6.6125,0.0063321452974424,185.88592499728
6.625,0.0063441865588647,185.89706653312
6.6375,0.0063562280813369,185.90819509798
6.6500000000001,0.0063682698648101,185.91931076476
6.6625000000001,0.0063803119092353,185.93041360567
6.6750000000001,0.0063923542145639,185.94150369224
6.6875000000001,0.0064043967807472,185.95258109534
6.7000000000001,0.0064164396077366,185.96364588517
6.7125000000001,0.0064284826954836,185.97469813132
6.7250000000001,0.0064405260439398,185.98573790271
6.7375000000001,0.0064525696530569,185.99676526764
6.7500000000001,0.0064646135227868,186.00778029377
6.7625000000001,0.0064766576530814,186.01878304817
6.7750000000001,0.0064887020438926,186.02977359728
6.7875000000001,0.0065007466951725,186.04075200696
6.8000000000001,0.0065127916068733,186.05171834246
6.8125000000001,0.0065248367789474,186.06267266847
6.8250000000001,0.006536882211347,186.07361504908
6.8375000000001,0.0065489279040246,186.08454554783
6.8500000000001,0.0065609738569328,186.0954642277
6.8625000000001,0.0065730200700241,186.10637115109
6.8750000000001,0.0065850665432515,186.11726637988
6.8875000000001,0.0065971132765676,186.12814997539
6.9000000000001,0.0066091602699254,186.13902199843
6.9125000000001,0.0066212075232778,186.14988250927
6.9250000000001,0.0066332550365781,186.16073156765
6.9375000000001,0.0066453028097793,186.17156923281
6.9500000000001,0.0066573508428347,186.18239556348
6.9625000000001,0.0066693991356977,186.1932106179
6.9750000000001,0.0066814476883217,186.2040144538
6.9875000000001,0.0066934965006603,186.21480712843
7.0000000000001,0.0067055455726671,186.22558869855
7.0125000000001,0.0067175949042958,186.23635922046
7.0250000000001,0.0067296444955001,186.24711874997
7.0375000000001,0.006741694346234,186.25786734245
7.0500000000001,0.0067537444564514,186.2686050528
7.0625000000001,0.0067657948261064,186.27933193546
7.0750000000001,0.006777845455153,186.29004804443
7.0875000000001,0.0067898963435456,186.30075343327
7.1000000000001,0.0068019474912384,186.3114481551
7.1125000000001,0.0068139988981858,186.32213226262
7.1250000000001,0.0068260505643422,186.33280580809
7.1375000000001,0.0068381024896623,186.34346884336
7.1500000000001,0.0068501546741006,186.35412141986
7.1625000000001,0.0068622071176118,186.36476358861
7.1750000000001,0.0068742598201507,186.37539540024
7.1875000000001,0.0068863127816723,186.38601690495
7.2000000000001,0.0068983660021314,186.39662815257
7.2125000000001,0.0069104194814831,186.40722919254
7.2250000000001,0.0069224732196826,186.41782007388
7.2375000000001,0.0069345272166849,186.42840084527
7.2500000000001,0.0069465814724453,186.43897155499
7.2625000000001,0.0069586359869193,186.44953225097
7.2750000000001,0.0069706907600622,186.46008298075
7.2875000000001,0.0069827457918296,186.4706237915
7.3000000000001,0.006994801082177,186.48115473007
7.3125000000001,0.00700685663106,186.49167584292
7.3250000000001,0.0070189124384345,186.50218717616
7.3375000000001,0.0070309685042562,186.51268877557
7.3500000000001,0.0070430248284809,186.52318068657
7.3625000000001,0.0070550814110648,186.53366295427
7.3750000000001,0.0070671382519637,186.54413562341
7.3875000000001,0.0070791953511338,186.55459873842
7.4000000000001,0.0070912527085314,186.56505234341
7.4125000000001,0.0071033103241125,186.57549648214
7.4250000000001,0.0071153681978336,186.58593119806
7.4375000000001,0.0071274263296511,186.59635653432
7.4500000000001,0.0071394847195214,186.60677253375
7.4625000000001,0.0071515433674012,186.61717923885
7.4750000000001,0.0071636022732469,186.62757669185
7.4875000000001,0.0071756614370153,186.63796493466
7.5000000000001,0.0071877208586631,186.64834400887
7.5125000000001,0.0071997805381473,186.65871395581
7.5250000000001,0.0072118404754246,186.66907481651
7.5375000000001,0.0072239006704521,186.67942663169
7.5500000000001,0.0072359611231867,186.68976944179
7.5625000000001,0.0072480218335857,186.700103287
7.5750000000001,0.0072600828016061,186.71042820719
7.5875000000001,0.0072721440272052,186.72074424196
7.6000000000001,0.0072842055103404,186.73105143067
7.6125000000001,0.0072962672509689,186.74134981236
7.6250000000001,0.0073083292490483,186.75163942584
7.6375000000001,0.0073203915045361,186.76192030963
7.6500000000001,0.0073324540173898,186.772192502
7.6625000000001,0.0073445167875672,186.78245604096
7.6750000000001,0.0073565798150258,186.79271096425
7.6875000000001,0.0073686430997235,186.80295730939
7.7000000000001,0.0073807066416181,186.81319511361
7.7125000000001,0.0073927704406676,186.8234244139
7.7250000000001,0.0074048344968299,186.83364524703
7.7375000000001,0.007416898810063,186.84385764947
7.7500000000001,0.007428963380325,186.85406165752
7.7625000000001,0.0074410282075742,186.86425730717
7.7750000000001,0.0074530932917687,186.87444463423
7.7875000000001,0.0074651586328668,186.88462367423
7.8000000000001,0.0074772242308269,186.89479446251
7.8125000000001,0.0074892900856073,186.90495703415
7.8250000000001,0.0075013561971667,186.91511142401
7.8375000000001,0.0075134225654634,186.92525766672
7.8500000000001,0.0075254891904561,186.9353957967
7.8625000000001,0.0075375560721035,186.94552584814
7.8750000000001,0.0075496232103642,186.95564785501
7.8875000000001,0.0075616906051971,186.96576185105
7.9000000000001,0.007573758256561,186.97586786981
7.9125000000001,0.0075858261644148,186.98596594461
7.9250000000001,0.0075978943287175,186.99605610856
7.9375000000001,0.007609962749428,187.00613839457
7.9500000000001,0.0076220314265055,187.01621283534
7.9625000000001,0.0076341003599091,187.02627946335
7.9750000000001,0.007646169549598,187.03633831088
7.9875000000001,0.0076582389955314,187.04638941002
8.0000000000001,0.0076703086976686,187.05643279265
8.0125000000001,0.0076823786559691,187.06646849047
8.0250000000001,0.0076944488703922,187.07649653495
8.0375000000001,0.0077065193408975,187.08651695738
8.0500000000001,0.0077185900674444,187.09652978888
8.0625000000001,0.0077306610499926,187.10653506033
8.0750000000001,0.0077427322885016,187.11653280245
8.0875000000001,0.0077548037829314,187.12652304579
8.1000000000001,0.0077668755332414,187.13650582067
8.1125000000001,0.0077789475393917,187.14648115725
8.1250000000001,0.0077910198013421,187.15644908551
8.1375000000001,0.0078030923190525,187.16640963521
8.1500000000001,0.0078151650924828,187.176362836
8.1625000000001,0.0078272381215932,187.18630871727
8.1750000000001,0.0078393114063437,187.19624730828
8.1875000000001,0.0078513849466945,187.2061786381
8.2000000000001,0.0078634587426057,187.21610273563
8.2125000000001,0.0078755327940376,187.2260196296
8.2250000000001,0.0078876071009506,187.23592934854
8.2375000000001,0.0078996816633049,187.24583192085
8.2500000000001,0.0079117564810611,187.25572737473
8.2625000000001,0.0079238315541794,187.26561573821
8.2750000000001,0.0079359068826206,187.27549703917
8.2875000000001,0.0079479824663451,187.28537130532
8.3000000000001,0.0079600583053136,187.29523856419
8.3125000000001,0.0079721343994866,187.30509884316
8.3250000000001,0.0079842107488251,187.31495216945
8.3375000000001,0.0079962873532897,187.3247985701
8.35,0.0080083642128412,187.33463807202
8.3625,0.0080204413274406,187.34447070194
8.375,0.0080325186970487,187.35429648642
8.3875,0.0080445963216265,187.36411545189
8.4,0.0080566742011352,187.37392762462
8.4125,0.0080687523355356,187.38373303071
8.425,0.008080830724789,187.39353169611
8.4375,0.0080929093688566,187.40332364664
8.45,0.0081049882676995,187.41310890793
8.4625,0.0081170674212791,187.42288750551
8.475,0.0081291468295566,187.4326594647
8.4875,0.0081412264924935,187.44242481073
8.5,0.0081533064100511,187.45218356864
8.5125,0.0081653865821909,187.46193576335
8.525,0.0081774670088745,187.47168141963
8.5375,0.0081895476900634,187.4814205621
8.55,0.0082016286257192,187.49115321523
8.5625,0.0082137098158035,187.50087940337
8.575,0.0082257912602782,187.5105991507
8.5875,0.0082378729591049,187.52031248128
8.6,0.0082499549122454,187.53001941904
8.6125,0.0082620371196616,187.53971998775
8.625,0.0082741195813153,187.54941421104
8.6375,0.0082862022971686,187.55910211243
8.65,0.0082982852671834,187.56878371528
8.6625,0.0083103684913218,187.57845904282
8.675,0.0083224519695457,187.58812811815
8.6875,0.0083345357018174,187.59779096425
8.7,0.008346619688099,187.60744760394
8.7125,0.0083587039283527,187.61709805993
8.725,0.0083707884225408,187.6267423548
8.7375,0.0083828731706256,187.63638051098
8.75,0.0083949581725694,187.6460125508
8.7625,0.0084070434283346,187.65563849643
8.775,0.0084191289378837,187.66525836995
8.7875,0.0084312147011792,187.67487219329
8.8,0.0084433007181835,187.68447998825
8.8125,0.0084553869888593,187.69408177652
8.825,0.0084674735131692,187.70367757967
8.8375,0.0084795602910758,187.71326741912
8.85,0.0084916473225418,187.7228513162
8.8625,0.00850373460753,187.73242929209
8.875,0.0085158221460031,187.74200136789
8.8875,0.008527909937924,187.75156756454
8.9,0.0085399979832556,187.76112790288
8.9125,0.0085520862819608,187.77068240362
8.925,0.0085641748340025,187.78023108737
8.9375,0.0085762636393438,187.7897739746
8.95,0.0085883526979476,187.7993110857
8.9625,0.0086004420097771,187.8088424409
8.975,0.0086125315747954,187.81836806035
8.9875,0.0086246213929657,187.82788796408
9,0.0086367114642511,187.83740217199
9.0125,0.008648801788615,187.84691070389
9.025,0.0086608923660206,187.85641357946
9.0375,0.0086729831964313,187.86591081828
9.05,0.0086850742798104,187.87540243982
9.0625,0.0086971656161213,187.88488846343
9.075,0.0087092572053275,187.89436890838
9.0875,0.0087213490473926,187.90384379379
9.1,0.00873344114228,187.9133131387
9.1125,0.0087455334899533,187.92277696204
9.125,0.0087576260903762,187.93223528264
9.1375,0.0087697189435123,187.94168811921
9.15,0.0087818120493252,187.95113549035
9.1625,0.0087939054077788,187.96057741459
9.175,0.0088059990188368,187.97001391033
9.1875,0.0088180928824631,187.97944499586
9.2,0.0088301869986214,187.9888706894
9.2125,0.0088422813672757,187.99829100904
9.225,0.0088543759883899,188.00770597277
9.2375,0.0088664708619281,188.01711559851
9.25,0.0088785659878541,188.02651990406
9.2625,0.0088906613661321,188.0359189071
9.275,0.0089027569967261,188.04531262526
9.2875,0.0089148528796003,188.05470107603
9.3,0.0089269490147188,188.06408427683
9.3125,0.0089390454020459,188.07346224498
9.325,0.0089511420415457,188.08283499768
9.3375,0.0089632389331826,188.09220255207
9.35,0.0089753360769209,188.10156492518
9.3625,0.0089874334727249,188.11092213393
9.375,0.0089995311205591,188.12027419519
9.3875,0.0090116290203878,188.12962112569
9.4,0.0090237271721756,188.13896294211
9.4125,0.0090358255758868,188.148299661
9.425,0.0090479242314862,188.15763129884
9.4375,0.0090600231389382,188.16695787203
9.45,0.0090721222982074,188.17627939687
9.4625,0.0090842217092586,188.18559588956
9.475,0.0090963213720564,188.19490736622
9.4875,0.0091084212865655,188.2042138429
9.5,0.0091205214527507,188.21351533554
9.5125,0.0091326218705767,188.22281186
9.525,0.0091447225400085,188.23210343205
9.5375,0.0091568234610109,188.24139006739
9.55,0.0091689246335488,188.25067178162
9.5625,0.0091810260575871,188.25994859026
9.575,0.0091931277330908,188.26922050875
9.5875,0.009205229660025,188.27848755245
9.6,0.0092173318383546,188.28774973662
9.6125,0.0092294342680447,188.29700707645
9.625,0.0092415369490606,188.30625958706
9.6375,0.0092536398813672,188.31550728346
9.65,0.0092657430649298,188.32475018062
